"","exposure","category","effect","reference","HR","p","min_p.value2"
"466","Treatment_diabetes_no","Medications and medical history","1",FALSE,1.12655288954492,0.00213734100919534,"HR P>9e-05"
"467","Smoked_fish_or_meat","Diet","0.08",FALSE,0.997619737207605,0.930519838663811,"HR P>9e-05"
"468","Smoked_fish_or_meat","Diet","0",FALSE,1.14216929398946,0.00308733221068201,"HR P>9e-05"
"469","Smoked_fish_or_meat","Diet","0.7_2.5_4_1_0.36_0.14",FALSE,1.15681902984109,0.00231651041328811,"HR P>9e-05"
"470","People_to_ask_for_favour","Psychosocial factors","0",FALSE,1.45190810996789,0.0000000000807123401908599,"HR P<9e-05"
"471","Job_speak_colleagues_at_breaks","Psychosocial factors","4",FALSE,1.32547633892148,0.000000000000000517866169867131,"HR P<9e-05"
"472","Job_speak_colleagues_at_breaks","Psychosocial factors","2",FALSE,1.01438318471989,0.621472217743749,"HR P>9e-05"
"473","Job_speak_colleagues_at_breaks","Psychosocial factors","3",FALSE,1.36847658459651,0.000128733567114903,"HR P>9e-05"
"474","Work_shifts_weekends","Sociodemographic factors","1",FALSE,0.999229086988151,0.979724860603649,"HR P>9e-05"
"475","Exerceise_change_last_year","Lifestyle and environment","2",FALSE,0.967174958085618,0.342341289281263,"HR P>9e-05"
"476","Exerceise_change_last_year","Lifestyle and environment","5_4",FALSE,1.03968489169306,0.29460155341732,"HR P>9e-05"
"477","Exerceise_change_last_year","Lifestyle and environment","1",FALSE,1.2434804327184,0.000000921938736153234,"HR P<9e-05"
"478","Job_physically_heavy","Psychosocial factors","1",FALSE,0.965175912065357,0.320020911020072,"HR P>9e-05"
"479","Job_physically_heavy","Psychosocial factors","4",FALSE,0.833577851540995,0.000000000601705900329082,"HR P<9e-05"
"480","Job_physically_heavy","Psychosocial factors","3",FALSE,0.90925333510065,0.000940411074612574,"HR P>9e-05"
"481","Unemployed","Sociodemographic factors","1",FALSE,1.14207741042087,0.00434170154324866,"HR P>9e-05"
"482","Meat_on_bread","Diet","0_0.003",FALSE,1.06792631015781,0.0582645594725709,"HR P>9e-05"
"483","Meat_on_bread","Diet","0.08",FALSE,0.989603316463836,0.744346968736444,"HR P>9e-05"
"484","Meat_on_bread","Diet","0.14",FALSE,1.0533836682227,0.0991849141491747,"HR P>9e-05"
"485","Sodas","Diet","0.7_4_2.5_1_0.36",FALSE,1.08004679574303,0.0286747338373993,"HR P>9e-05"
"486","Sodas","Diet","0.14",FALSE,0.983604604125475,0.650205357994128,"HR P>9e-05"
"487","Sodas","Diet","0_0.003",FALSE,1.069211287307,0.0235414410891746,"HR P>9e-05"
"488","Sausage_as_main_dish","Diet","4_2.5_1_0.7_0.36",FALSE,1.20734971921492,0.0000381659919763752,"HR P<9e-05"
"489","Sausage_as_main_dish","Diet","0_0.003",FALSE,0.963511828236648,0.302737896361556,"HR P>9e-05"
"490","Sausage_as_main_dish","Diet","0.14",FALSE,1.01358693162721,0.628982379907671,"HR P>9e-05"
"491","Treatment_diabetes_diet_exercise","Medications and medical history","1",FALSE,1.5062197809298,0.0000479611044704543,"HR P<9e-05"
"492","Family_diabetes","Medications and medical history","1",FALSE,1.04740876056728,0.096474885416182,"HR P>9e-05"
"493","Leasure_time_gardening","Lifestyle and environment","0",FALSE,1.60340493797397,0.0000000000000000000000000000000000000299803545584336,"HR P<9e-05"
"494","Leasure_time_gardening","Lifestyle and environment","2",FALSE,1.04157529149984,0.214942276589747,"HR P>9e-05"
"495","Leasure_time_gardening","Lifestyle and environment","1",FALSE,1.13348321953838,0.000706665119554853,"HR P>9e-05"
"496","Hamburger","Diet","0.7_2.5_4_1_0.36_0.14",FALSE,0.994940567043916,0.926861793144914,"HR P>9e-05"
"497","Hamburger","Diet","0.08",FALSE,1.02525973774451,0.377731483219247,"HR P>9e-05"
"498","Hamburger","Diet","0",FALSE,1.16483263803807,0.0000337577100981651,"HR P<9e-05"
"499","Margarine_on_bread","Diet","1_0.7_0.36_4_2.5",FALSE,1.11198014268158,0.052154368940351,"HR P>9e-05"
"500","Margarine_on_bread","Diet","0.003",FALSE,0.931307998539204,0.0697670918179768,"HR P>9e-05"
"501","Margarine_on_bread","Diet","0.14_0.08",FALSE,1.06453879171153,0.330577606822768,"HR P>9e-05"
"502","Lean_fish","Diet","0.14",FALSE,0.938891827135224,0.0300418538379363,"HR P>9e-05"
"503","Lean_fish","Diet","4_2.5_1_0.7_0.36",FALSE,1.17164128584968,0.00476960913805545,"HR P>9e-05"
"504","Lean_fish","Diet","0_0.003",FALSE,1.03077141597646,0.32645246465442,"HR P>9e-05"
"505","Works_at_home","Sociodemographic factors","1",FALSE,1.19092539518049,0.00092087938534829,"HR P>9e-05"
"506","Student","Sociodemographic factors","1",FALSE,1.07135726409438,0.545049328061696,"HR P>9e-05"
"507","Whole_grain_crisp_bread","Diet","0_0.14_0.003_0.08",FALSE,1.211617574444,0.0000053836168298756,"HR P<9e-05"
"508","Whole_grain_crisp_bread","Diet","0.36_0.7",FALSE,0.989070344516566,0.75063925430792,"HR P>9e-05"
"509","Whole_grain_crisp_bread","Diet","1",FALSE,1.00144932275581,0.95930462678231,"HR P>9e-05"
"510","Meat_stew","Diet","2.5_4_1_0.7_0.36",FALSE,1.07083078235161,0.150539266719383,"HR P>9e-05"
"511","Meat_stew","Diet","0.14",FALSE,0.95694651444446,0.101746401625758,"HR P>9e-05"
"512","Meat_stew","Diet","0_0.003",FALSE,1.10091386973496,0.0182379225493329,"HR P>9e-05"
"513","Temporary_employment","Sociodemographic factors","1",FALSE,1.06447163289735,0.226258776711386,"HR P>9e-05"
"514","Liquor_spirits","Diet","0.08",FALSE,0.960754259668825,0.200089426540253,"HR P>9e-05"
"515","Liquor_spirits","Diet","0",FALSE,1.01024317240477,0.730096603819935,"HR P>9e-05"
"516","Liquor_spirits","Diet","0.7_2.5_4_1_0.36_0.14",FALSE,1.08799428721029,0.0821629800107889,"HR P>9e-05"
"517","Leasure_time_pick_berries_mushrooms","Lifestyle and environment","2",FALSE,0.990276018846866,0.767860915428474,"HR P>9e-05"
"518","Leasure_time_pick_berries_mushrooms","Lifestyle and environment","0",FALSE,1.47480225894725,0.000000000000000000000106037025932579,"HR P<9e-05"
"519","Leasure_time_pick_berries_mushrooms","Lifestyle and environment","1",FALSE,1.01901832867507,0.58244227636911,"HR P>9e-05"
"520","Job_control_over_planning_execution","Psychosocial factors","4",FALSE,1.2822308886499,0.000690973215908546,"HR P>9e-05"
"521","Job_control_over_planning_execution","Psychosocial factors","3",FALSE,1.09373872291065,0.040245944216037,"HR P>9e-05"
"522","Job_control_over_planning_execution","Psychosocial factors","2",FALSE,0.999665982218279,0.989642614309956,"HR P>9e-05"
"523","HDL","Blood assays","[1.56,41]",FALSE,0.79065724481089,0.00000561083245327577,"HR P<9e-05"
"524","HDL","Blood assays","[1.29,1.56)",FALSE,0.88501779399263,0.0123307773466986,"HR P>9e-05"
"525","HDL","Blood assays","[1.05,1.29)",FALSE,0.88353737507448,0.00962181122230192,"HR P>9e-05"
"526","Years_using_snuff","Lifestyle and environment","2",FALSE,0.968003254154178,0.552831775454972,"HR P>9e-05"
"527","Years_using_snuff","Lifestyle and environment","4_3",FALSE,0.953580741771967,0.283822224432258,"HR P>9e-05"
"528","Years_using_snuff","Lifestyle and environment","1",FALSE,1.17216678657968,0.00217896513353699,"HR P>9e-05"
"529","Leasure_time_dancing","Lifestyle and environment","4_3",FALSE,0.821977251717981,0.0225762110304032,"HR P>9e-05"
"530","Leasure_time_dancing","Lifestyle and environment","2",FALSE,0.913168497338444,0.0560993173372704,"HR P>9e-05"
"531","Leasure_time_dancing","Lifestyle and environment","1",FALSE,0.883030139396975,0.0000903370374014991,"HR P>9e-05"
"532","Self_employed","Sociodemographic factors","1",FALSE,0.913326747956641,0.0219283159617693,"HR P>9e-05"
"533","Snuff_boxes_per_week","Lifestyle and environment","4_3",FALSE,1.11628403296116,0.144679023805817,"HR P>9e-05"
"534","Snuff_boxes_per_week","Lifestyle and environment","1",FALSE,1.1030047911511,0.0370225189429577,"HR P>9e-05"
"535","Snuff_boxes_per_week","Lifestyle and environment","2",FALSE,0.981263977503322,0.735183062394195,"HR P>9e-05"
"536","Job_speak_colleagues_during_work","Psychosocial factors","4",FALSE,1.05866768989591,0.325448674927851,"HR P>9e-05"
"537","Job_speak_colleagues_during_work","Psychosocial factors","2",FALSE,0.994792106943531,0.859695931212517,"HR P>9e-05"
"538","Job_speak_colleagues_during_work","Psychosocial factors","3",FALSE,0.867812624237472,0.0038512972226681,"HR P>9e-05"
"539","Habitual_exercise_change_last_year","Lifestyle and environment","1",FALSE,1.36607411867783,0.00000000000167527177840018,"HR P<9e-05"
"540","Habitual_exercise_change_last_year","Lifestyle and environment","5_4",FALSE,1.08698840655453,0.00858987896210294,"HR P>9e-05"
"541","Habitual_exercise_change_last_year","Lifestyle and environment","2",FALSE,1.02673666554063,0.40612598861146,"HR P>9e-05"
"542","Job_physically_demanding_sometimes","Lifestyle and environment","1",FALSE,1.06417239091748,0.0190104378402902,"HR P>9e-05"
"543","Job_light_and_physically_alctive","Lifestyle and environment","1",FALSE,1.03501574925953,0.211863363670133,"HR P>9e-05"
"544","Job_light_partly_physically_alctive","Lifestyle and environment","1",FALSE,0.949148631499201,0.0852589609458761,"HR P>9e-05"
"545","Job_sedentary","Lifestyle and environment","1",FALSE,0.971878919247565,0.324490384187324,"HR P>9e-05"
"546","Job_physically_demanding_most_time","Lifestyle and environment","1",FALSE,0.972407643349319,0.58915595042782,"HR P>9e-05"
"547","Physically_active_before_20","Lifestyle and environment","41_31_32_42_43_432_54_5",FALSE,0.876622138215824,0.0611772290060309,"HR P>9e-05"
"548","Physically_active_before_20","Lifestyle and environment","3",FALSE,0.97949890587499,0.494470205659017,"HR P>9e-05"
"549","Physically_active_before_20","Lifestyle and environment","4",FALSE,1.01228385737913,0.696685621618824,"HR P>9e-05"
"550","Exercise_satisfies_need_to_move","Lifestyle and environment","4",FALSE,1.01137509782981,0.690159419346013,"HR P>9e-05"
"551","Exercise_satisfies_need_to_move","Lifestyle and environment","2",FALSE,0.937410675331916,0.0623931362698389,"HR P>9e-05"
"552","Exercise_satisfies_need_to_move","Lifestyle and environment","1",FALSE,1.03345978923404,0.452935232968942,"HR P>9e-05"
"553","Medication_other","Medications and medical history","1",FALSE,0.48016016913858,0.265650142735002,"HR P>9e-05"
